,TOK,SHOT,GROUP,CONFIG,IP,BT,NEL,RGEO,AMIN,KAREA,EPSILON,DELTA,DELTAU,DELTAL,MEFF,POHM,PNBI,PECRH,PICRH,PLTH,PRAD,TAUTH,TAU98Y2,HIPB98Y2,TAU20,H20,IPN,qCYL,GWF,HIGHZ,COAT,PFIN,PRFN,PLH,SELDB5,STD3,DB2P8,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE
1781,AUG,10348,MODERN,SN(L),1.001,2.003,9.057,1.656,0.4887,1.621,0.29510869565217396,0.1577,-0.008591,0.324,2.0,0.2031,15.01,0.0,0.0,12.6,4.686,0.05119,0.05935604209539865,0.8624227322591024,0.052906972575136525,0.967547328989612,1.0226117749914925,2.3389677654364665,0.6788672236197725,0,1,5.355575558684687,0.0,2.802686627333554,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1782,AUG,10348,MODERN,SN(L),1.0,2.003,9.224,1.654,0.4893,1.62,0.29582829504232167,0.1569,-0.005598,0.3193,2.0,0.22719999999999999,15.01,0.0,0.0,13.1,4.8069999999999995,0.05026,0.05807959275919988,0.8653641944147198,0.051620078416481155,0.973652143541748,1.0203374684549917,2.34844770864994,0.693776521438264,0,1,5.279664316389496,0.0,2.842983777094488,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1783,AUG,10363,MODERN,SN(L),0.7998,2.223,6.1209999999999996,1.652,0.491,1.583,0.29721549636803873,0.1798,0.02114,0.3384,2.0,0.04607,10.04,0.0,0.0,8.799999999999999,3.565,0.05884,0.05237283779321003,1.1234831351381998,0.04961034380108971,1.1860429799865158,0.7327577913921575,3.2104205255649565,0.5796339791499644,0,1,4.480726019077941,0.0,2.240708304246209,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1784,AUG,10387,MODERN,SN(L),1.2049999999999998,2.313,7.885,1.661,0.4814,1.657,0.28982540638169774,0.1371,-0.04449,0.3187,2.0,0.3871,5.005,0.0,0.0,4.97,1.567,0.1403,0.1310140815407948,1.0708772549484598,0.1193347136357096,1.1756847251361466,1.0821945144503051,2.218828001629674,0.47640542173077793,0,1,1.80181434246065,0.0,2.7777556666381704,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1785,AUG,10387,MODERN,SN(L),1.2,2.313,7.651,1.659,0.4854,1.64,0.2925858951175407,0.1411,-0.03594,0.3182,2.0,0.3354,6.685,0.6,0.0,6.4799999999999995,2.31,0.112,0.10681621210637147,1.048529973038796,0.09821387835305559,1.1403683662443975,1.0688231242020565,2.244715973707052,0.47193954837853164,0,1,2.44713577187754,0.21963821437943515,2.7317650605348316,1,1.0,,NBEC,HGELM,NO,NO,,TYPE-I
1786,AUG,10387,MODERN,SN(L),1.2,2.313,7.664,1.658,0.4853,1.641,0.29270205066344995,0.1403,-0.03675,0.3174,2.0,0.3185,6.707,0.6,0.0,6.4799999999999995,2.29,0.1113,0.10683906322854313,1.041753799000599,0.09818937630242501,1.1335238514724244,1.0690433638732295,2.2465134781739295,0.47254666812270163,0,1,2.4539036113079375,0.2195232095996366,2.733196189570441,1,1.0,,NBEC,HGELM,NO,NO,,TYPE-I
1788,AUG,10390,MODERN,SN(L),1.1989999999999998,2.659,10.66,1.649,0.4951,1.612,0.30024257125530623,0.1216,-0.04725,0.2905,2.0,0.6134,5.045,0.0,0.0,5.029999999999999,1.871,0.1049,0.14717820018156444,0.712741424141561,0.12710721630454055,0.8252875253649365,0.9107683276554005,2.657047957022706,0.6846580943375699,0,1,1.262663892256782,0.0,3.9955209228189617,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1789,AUG,10394,MODERN,SN(L),1.0,1.979,7.697,1.654,0.4888,1.628,0.29552599758162035,0.148,-0.01792,0.3139,2.0,0.2828,9.995,0.0,0.0,9.15,3.7889999999999997,0.06162,0.0691768874656646,0.8907599381453033,0.06274393809001722,0.9820869055365201,1.033767819055897,2.327003777803144,0.577741751513858,0,1,4.092101151738281,0.0,2.4425104926241206,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1790,AUG,10395,MODERN,SN(L),0.9998999999999999,1.966,7.8149999999999995,1.654,0.4886,1.628,0.2954050785973398,0.1471,-0.01935,0.3136,2.0,0.2687,10.02,0.0,0.0,9.02,3.7369999999999997,0.06258,0.07020779205370525,0.891354053010663,0.06345476418627126,0.9862143655013295,1.0409253669316572,2.310057393327241,0.5861775912435885,0,1,4.076122183641808,0.0,2.458218755122703,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1791,AUG,10396,MODERN,SN(L),1.0,1.966,7.786,1.654,0.489,1.629,0.29564691656590086,0.1407,-0.02782,0.3092,2.0,0.33049999999999996,7.486,0.0,0.0,7.1499999999999995,2.8619999999999997,0.07269,0.08237571799578883,0.8824202297540645,0.07399214606101118,0.9824015638100634,1.0401779120300736,2.3150310226541717,0.5849004969091683,0,1,3.0517249422672985,0.0,2.4530389014804945,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1792,AUG,10397,MODERN,SN(L),1.001,1.966,7.782,1.657,0.4879,1.625,0.29444779722389863,0.1494,-0.01984,0.3186,2.0,0.208,10.03,0.0,0.0,8.98,3.816,0.06429,0.07039077560513336,0.9133298993698195,0.06372489167134947,1.0088679370624116,1.0435655789745617,2.2925136672244477,0.5813914730299559,0,1,4.092018660375628,0.0,2.4511129670848795,1,0.0,,NB,HSELM,NO,NO,,TYPE-II
1793,AUG,10397,MODERN,SN(L),1.001,1.966,7.7749999999999995,1.655,0.4884,1.628,0.2951057401812689,0.1455,-0.02086,0.3118,2.0,0.2704,10.0,0.0,0.0,9.17,3.798,0.06076,0.06938012614593686,0.8757551099315537,0.06275882285309738,0.9681507274638322,1.042497227644735,2.3042370390783837,0.5820596629159294,0,1,4.083505027930087,0.0,2.4488766223140814,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1794,AUG,10397,MODERN,SN(L),1.0,1.966,7.979,1.655,0.4886,1.625,0.295226586102719,0.1486,-0.01666,0.3139,2.0,0.26799999999999996,12.5,0.0,0.0,11.2,4.673,0.05112,0.060953104106121814,0.8386775497273775,0.05515745915249151,0.926801212120208,1.041029469878645,2.3041768571299093,0.5984188470163198,0,1,5.000043202060194,0.0,2.499978399156543,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1795,AUG,10402,MODERN,SN(L),0.8003,1.966,5.8069999999999995,1.647,0.4965,1.594,0.30145719489981787,0.1551,0.004394,0.3059,2.0,0.14379999999999998,4.989,0.0,0.0,4.4399999999999995,2.7489999999999997,0.06527,0.08133899789926151,0.8024441127346689,0.0752780893662363,0.8670517616680489,0.8198795433753467,2.9304473599381105,0.5619366880558171,0,1,2.531065434746006,0.0,1.9711066855530144,1,1.0,,NBIC,HGELM,NO,NO,,TYPE-I
1796,AUG,10403,MODERN,SN(L),0.7999999999999999,1.98,6.576,1.647,0.4971,1.596,0.3018214936247723,0.15,0.003165,0.2968,2.0,0.15639999999999998,7.414,0.0,0.0,6.68,,0.05301,0.06472636221764172,0.8189862396677636,0.05905044097618953,0.8977070979262429,0.8127950191921224,2.963275441229508,0.6381300796379213,0,1,3.390128776613122,0.0,2.1869375733292618,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1798,AUG,10412,MODERN,SN(L),0.6063,1.734,4.801,1.638,0.4956,1.546,0.3025641025641026,0.1604,0.003488,0.3173,2.0,0.10239999999999999,4.888999999999999,0.0,0.0,4.38,1.557,0.06705,0.05572801221881668,1.2031651108732786,0.0521468004915076,1.2857931717386855,0.705516503710158,3.3150472037452903,0.6110216601291446,0,1,3.1942387264088867,0.0,1.530568131799104,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1799,AUG,10412,MODERN,SN(L),0.6,1.729,5.109999999999999,1.659,0.4892,1.567,0.29487643158529236,0.1772,0.00409,0.3503,2.0,0.07886,7.423,0.0,0.0,6.46,2.504,0.04698,0.044189235909780064,1.0631548392445112,0.04153582604529069,1.131071763175553,0.7093650851450911,3.256936223465542,0.6403131473867673,0,1,4.628949563059863,0.0,1.603603560349271,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1800,AUG,10413,MODERN,SN(L),0.6053999999999999,1.803,4.803,1.639,0.494,1.542,0.3014032946918853,0.1589,0.0004643,0.3174,2.0,0.11019999999999999,4.898,0.0,0.0,4.42,1.6769999999999998,0.06923,0.0554679101284319,1.2481090388965979,0.05205811660079433,1.3298598666349686,0.6797038673735407,3.4188703546059833,0.6082385477716123,0,1,3.1120462904313944,0.0,1.5738840437752728,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1801,AUG,10413,MODERN,SN(L),0.6006,1.798,5.144,1.66,0.4895,1.563,0.2948795180722892,0.1741,0.001578,0.3466,2.0,0.07685,7.433999999999999,0.0,0.0,6.38,2.577,0.05087,0.04496108230142667,1.1314229417112105,0.04227202515777723,1.2033963315013052,0.6824061691517417,3.376996776860188,0.6447196351958112,0,1,4.469224189923486,0.0,1.6633759426884491,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1802,AUG,10456,MODERN,SN(L),1.002,2.478,6.965,1.644,0.4984,1.597,0.3031630170316302,0.1382,-0.01341,0.2898,2.0,0.17709999999999998,5.02,0.0,0.0,4.7,1.992,0.1224,0.10764179791553316,1.1371047527099802,0.09878509602670053,1.239053307868594,0.8113129083284426,2.983752219578362,0.5424495324735802,0,1,1.8442268457697508,0.0,2.7220078763709417,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1803,AUG,10456,MODERN,SN(L),0.9996999999999999,2.473,6.42,1.653,0.4915,1.616,0.29733817301875376,0.1433,-0.02151,0.308,2.0,0.24739999999999998,4.9959999999999996,0.0,0.0,4.85,2.093,0.1161,0.10251541522250993,1.1325126055238102,0.09589588830970235,1.2106879872163767,0.822473764469084,2.921056624271008,0.4873738831599107,0,1,1.9752145329276738,0.0,2.5293455048626545,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1804,AUG,10457,MODERN,SN(L),1.002,2.466,7.553999999999999,1.644,0.4997,1.594,0.3039537712895377,0.1294,-0.02214,0.281,2.0,0.2332,5.019,0.0,0.0,4.71,1.7209999999999999,0.1045,0.11104574523567745,0.9410536151404529,0.10013819829067064,1.043557820929316,0.8131399520977793,2.9792061636227545,0.5913952479916108,0,1,1.7325359554634556,0.0,2.8969095759155032,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1805,AUG,10457,MODERN,SN(L),0.9995999999999999,2.465,7.5649999999999995,1.648,0.496,1.604,0.3009708737864078,0.1346,-0.02392,0.2931,2.0,0.29419999999999996,5.011,0.0,0.0,4.81,2.264,0.1066,0.10969423846390886,0.9717921514635711,0.09926028949493376,1.073944077157269,0.8175750834260289,2.9523727626973124,0.5849192447757963,0,1,1.736692188035529,0.0,2.8853702656820412,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1806,AUG,10460,MODERN,SN(L),1.0,2.464,7.567,1.649,0.4957,1.605,0.3006064281382656,0.1343,-0.02619,0.2949,2.0,0.2953,5.004,0.0,0.0,4.779999999999999,2.274,0.1056,0.11032293711700827,0.957189889605648,0.09981518755627336,1.0579552329194923,0.818729384394101,2.946476127267435,0.5841325998767184,0,1,1.7344219314587634,0.0,2.885111119294545,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1807,AUG,10516,MODERN,SN(L),1.001,2.371,3.756,1.651,0.4929,1.611,0.29854633555420956,0.1493,-0.008361,0.307,2.0,0.1532,4.710999999999999,0.0,0.0,4.2299999999999995,1.2249999999999999,0.1409,0.08975138178640955,1.56989226455938,0.09156138748938523,1.5388582880128878,0.856532221912182,2.8075893368267413,0.2863907686812499,0,1,2.921495066898028,0.0,1.612530533896134,1,1.0,,NB,HGELM,YES,NO,,TYPE-I
1810,AUG,10551,MODERN,SN(L),0.6,1.475,4.278,1.65,0.498,1.589,0.3018181818181818,0.1379,-0.02301,0.2989,2.0,0.14609999999999998,2.395,0.0,0.0,2.27,0.7676,0.09638,0.08368636421074328,1.1516810523311891,0.07728048312654369,1.24714541240874,0.8168266285480906,2.935684722727273,0.5555179392006095,0,1,1.9171088613192722,0.0,1.2492769963787365,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1811,AUG,10551,MODERN,SN(L),0.6024999999999999,1.472,4.5969999999999995,1.656,0.4926,1.587,0.29746376811594205,0.1721,0.00361,0.3406,2.0,0.060559999999999996,4.797,0.0,0.0,4.04,1.4749999999999999,0.07993,0.057980274861368426,1.37857228499026,0.05421029608774052,1.4744431550536377,0.8309116224469981,2.8407052401659754,0.5816425103882176,0,1,3.6610780490709263,0.0,1.3102697991421781,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1812,AUG,10552,MODERN,SN(L),0.5987,1.486,6.502,1.641,0.509,1.557,0.3101767215112736,0.1236,-0.02688,0.274,2.0,0.22399999999999998,2.444,0.0,0.0,2.3,0.7971999999999999,0.08295,0.09731479101324628,0.8523884101925372,0.08293058107494837,1.0002341587964285,0.7915396351540376,3.050669441834517,0.8839407273731587,0,1,1.3800762281070735,0.0,1.7709166712857702,1,1.0,,NB,HSELM,NO,NO,,TYPE-II
1813,AUG,10552,MODERN,SN(L),0.6002,1.485,5.976,1.648,0.5013,1.565,0.3041868932038835,0.1567,0.0006794,0.3127,2.0,0.09636,4.866,0.0,0.0,4.41,1.4569999999999999,0.06804,0.060189445553868785,1.1304307486784386,0.053459314197966165,1.2727435998905603,0.8062539081888772,2.952249179997495,0.786067570442664,0,1,2.967941063856058,0.0,1.6395204268907935,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1814,AUG,10552,MODERN,SN(L),0.6,1.483,5.845,1.657,0.4936,1.576,0.29788774894387443,0.1686,0.001485,0.3358,2.0,0.0634,7.412,0.0,0.0,6.54,1.9869999999999999,0.04851,0.04560648231158876,1.0636645832181064,0.04127403632192571,1.1753151453770074,0.8196622772840981,2.863808091126937,0.7456472832566176,0,1,4.649296146530873,0.0,1.5942198058367503,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1815,AUG,10552,MODERN,SN(L),0.5999,1.482,5.8469999999999995,1.658,0.4926,1.583,0.2971049457177322,0.1677,-0.0001198,0.3354,2.0,0.08319,7.391,0.0,0.0,6.4399999999999995,2.0429999999999997,0.04911,0.046232594737411016,1.062237589712018,0.04183388138353509,1.1739288436986541,0.8217434494759965,2.8617029400786738,0.743007024388607,0,1,4.643673496310807,0.0,1.5916278364255847,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1816,AUG,10560,MODERN,SN(L),1.0,2.069,6.2589999999999995,1.658,0.4866,1.631,0.2934861278648975,0.1555,-0.01041,0.3214,2.0,0.1546,7.42,0.0,0.0,6.92,2.871,0.09522,0.07774747887550996,1.224734247041852,0.07310462013718359,1.3025168562714102,0.9932701971065244,2.4095954753402893,0.46558505731873434,0,1,3.4574359725736112,0.0,2.146099033752106,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1817,AUG,10569,MODERN,SN(L),0.5989,2.471,3.685,1.641,0.5072,1.565,0.3090798293723339,0.1246,-0.02374,0.2729,2.0,0.12319999999999999,2.3609999999999998,0.0,0.0,2.1999999999999997,0.7395999999999999,0.07874,0.08599956135629558,0.9155860653030629,0.08367083237635632,0.941068682642272,0.4778618089714505,5.061190535490162,0.4972691781776414,0,1,1.4084690365877106,0.0,1.6762881814711243,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1818,AUG,10569,MODERN,SN(L),0.5996,2.473,3.639,1.646,0.502,1.569,0.30498177399756987,0.1513,0.002425,0.3001,2.0,0.09165,4.677,0.0,0.0,3.9699999999999998,1.452,0.06009,0.05701585649056051,1.0539173433262103,0.05686678913054553,1.0566800221840404,0.48298516407479675,4.953738116561304,0.48048268128065486,0,1,2.835671834765049,0.0,1.6493445901110466,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1819,AUG,10584,MODERN,SN(L),0.8010999999999999,1.486,7.648,1.648,0.4938,1.613,0.2996359223300971,0.147,-0.009345,0.3034,2.0,0.19369999999999998,4.974,0.0,0.0,4.609999999999999,1.601,0.0889,0.08575302382687681,1.0366981364934313,0.07424477257192162,1.1973906972895867,1.0917340023014857,2.2135096172674595,0.7313296671966614,0,1,2.5372592398496696,0.0,1.9603830471397576,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1820,AUG,10584,MODERN,SN(L),0.7988,1.485,10.549999999999999,1.643,0.5004,1.589,0.30456482045039557,0.1374,-0.0166,0.2915,2.0,0.41719999999999996,7.5169999999999995,0.0,0.0,6.77,2.231,0.04946,0.07423395336041955,0.6662719383926997,0.060924670058037776,0.8118222052394152,1.0749649438698199,2.2510199167680307,1.0389601211629478,0,1,2.9537784165201297,0.0,2.544876067195263,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1821,AUG,10676,MODERN,SN(L),1.0,2.069,8.665,1.652,0.4912,1.615,0.29733656174334144,0.1542,-0.005974,0.3143,2.0,0.18869999999999998,4.983,0.0,0.0,4.4799999999999995,2.0309999999999997,0.1646,0.11905228886525467,1.3825857660434986,0.10472506864946818,1.5717344674267337,0.9839683996580513,2.440111630527845,0.656803042677995,0,1,1.790454821168167,0.0,2.7830917267987156,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1822,AUG,10677,MODERN,SN(L),0.9993,2.067,7.415,1.658,0.4862,1.633,0.29324487334137517,0.1491,-0.02209,0.3203,2.0,0.2878,4.968999999999999,0.0,0.0,4.91,1.847,0.1252,0.10557327518295481,1.1859061849036394,0.09560899986694013,1.3095001534818054,0.9943526975884184,2.407942771854774,0.5510551298607425,0,1,2.0311016479026733,0.0,2.44645559966485,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1823,AUG,10729,MODERN,SN(L),1.001,2.467,7.341,1.651,0.4916,1.622,0.2977589339794064,0.1296,-0.03638,0.2956,2.0,0.36419999999999997,3.952,0.0,0.0,3.9499999999999997,1.4329999999999998,0.1103,0.12505806564911692,0.8819902932888428,0.11338077439314949,0.9728280706350897,0.8253783135105113,2.925718927969185,0.5567942833817464,0,1,1.411024831904726,0.0,2.8008011699306814,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1824,AUG,10729,MODERN,SN(L),0.9996999999999999,2.465,8.631,1.647,0.4971,1.603,0.3018214936247723,0.131,-0.02813,0.2902,2.0,0.40409999999999996,6.324999999999999,0.0,0.0,5.7,1.9629999999999999,0.07596,0.10299221710004151,0.7375314576072892,0.09129024497690792,0.8320713787022289,0.8158475343605488,2.965136461800562,0.6702376549162923,0,1,1.97430089994274,0.0,3.203665662201461,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1825,AUG,10729,MODERN,SN(L),0.9992,2.465,10.27,1.644,0.5,1.594,0.30413625304136255,0.1277,-0.02816,0.2836,2.0,0.4819,8.512,0.0,0.0,7.42,2.8,0.05473,0.09183188653737658,0.5959803513099374,0.07924895948893436,0.6906084364128721,0.8107099391480731,2.9899299610004304,0.8072497135800433,0,1,2.310281155547784,0.0,3.6844000478295666,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1826,AUG,10763,MODERN,SN(L),1.001,1.97,8.131,1.659,0.4839,1.648,0.29168173598553343,0.1415,-0.03008,0.313,2.0,0.2496,4.91,0.0,0.0,4.81,1.757,0.1306,0.11116188975928375,1.174863078369832,0.09862791046072646,1.3241687813309682,1.0500554399900133,2.2888862939881096,0.5975455279833022,0,1,1.9458054276232146,0.0,2.5233766595036817,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1827,AUG,10763,MODERN,SN(L),0.9989,1.968,9.37,1.66,0.4834,1.653,0.29120481927710845,0.1409,-0.03273,0.3145,2.0,0.3605,4.909,0.0,0.0,5.02,2.4659999999999997,0.1168,0.11445106582278815,1.0205234801469552,0.09920343522268857,1.1773785830884913,1.0500023545953292,2.2921927944179563,0.6886217609314783,0,1,1.7432503918913986,0.0,2.816003956077597,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1828,AUG,10763,MODERN,SN(L),0.9984,1.966,9.276,1.661,0.4829,1.651,0.29072847682119207,0.1419,-0.03629,0.32,2.0,0.4385,4.896,0.0,0.0,5.08,2.686,0.1137,0.11289856486735525,1.007098718514149,0.09808963079097306,1.1591439287022325,1.0516321469959282,2.282132191389004,0.6806446749106236,0,1,1.754486255883945,0.0,2.7905604752277173,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1829,AUG,10763,MODERN,SN(L),0.9984999999999999,1.966,8.334,1.66,0.4846,1.645,0.2919277108433735,0.1383,-0.04115,0.3177,2.0,0.5019,4.893,0.0,0.0,4.99,2.702,0.1036,0.10922091911971396,0.9485362404471891,0.09641068375302514,1.0745697050068819,1.048047933314552,2.291026340840176,0.6157750940257241,0,1,1.9011918191909287,0.0,2.573648776840553,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1830,AUG,10764,MODERN,SN(L),0.9996999999999999,2.07,7.8309999999999995,1.656,0.4862,1.639,0.29359903381642516,0.1403,-0.02807,0.3086,2.0,0.2402,4.899,0.0,0.0,4.72,1.525,0.1226,0.11113979272577777,1.1031152478617512,0.09938937772214171,1.2335322225554843,0.9933090495750341,2.4222512451235376,0.581737839360455,0,1,1.9189775351141474,0.0,2.552922017249457,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1831,AUG,10764,MODERN,SN(L),0.9997999999999999,2.068,7.6579999999999995,1.662,0.4813,1.654,0.2895908543922985,0.1479,-0.02989,0.3257,2.0,0.27749999999999997,4.874,0.0,0.0,4.81,1.891,0.13,0.10937725369237203,1.1885469383390288,0.09868836276633053,1.3172779075057475,1.0044925875721018,2.384205115552834,0.5574216411971079,0,1,1.9564887485324858,0.0,2.491197561782999,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1832,AUG,10765,MODERN,SN(L),1.0,2.469,7.838,1.648,0.4941,1.614,0.29981796116504855,0.1282,-0.03287,0.2892,2.0,0.3324,4.8999999999999995,0.0,0.0,4.76,1.42,0.09681,0.1124691529464443,0.8607693528740196,0.10104804881000151,0.9580590732833424,0.8197172155943988,2.951665404327852,0.601152752030811,0,1,1.6559077400601747,0.0,2.959102057112153,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1833,AUG,10765,MODERN,SN(L),0.9997999999999999,2.466,7.678999999999999,1.651,0.4924,1.617,0.2982434887946699,0.1363,-0.0293,0.302,2.0,0.3313,4.874,0.0,0.0,4.81,1.9169999999999998,0.1107,0.1109051498030333,0.9981502229301558,0.1003376596277994,1.1032746867989496,0.8233832271615332,2.9285252934012607,0.5850291370092107,0,1,1.6778881106020027,0.0,2.9048420864316613,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1834,AUG,10769,MODERN,SN(L),1.2,2.467,10.27,1.656,0.4859,1.634,0.29341787439613526,0.1355,-0.04152,0.3126,2.0,0.47,9.971,0.0,0.0,9.08,3.8899999999999997,0.07384,0.09595956192602764,0.7694907992277107,0.08470295645874082,0.8717523341226914,1.0010717307103696,2.3946576057195554,0.634794080638966,0,1,2.7609212983762363,0.0,3.611475635275871,1,0.0,,NB,HSELM,NO,NO,,TYPE-II
1835,AUG,10769,MODERN,SN(L),1.1989999999999998,2.466,11.12,1.652,0.4907,1.622,0.29703389830508475,0.1298,-0.04041,0.3,2.0,0.5992999999999999,9.92,0.0,0.0,9.129999999999999,3.843,0.06808,0.09834626670062241,0.6922479346088807,0.08529300117655993,0.7981897583726908,0.9908548805015789,2.4311783316188644,0.7015644801428286,0,1,2.563568445613103,0.0,3.869606062976615,1,0.0,,NB,HSELM,NO,NO,,TYPE-II
1836,AUG,10769,MODERN,SN(L),1.1989999999999998,2.468,12.16,1.65,0.4936,1.614,0.29915151515151517,0.1276,-0.03972,0.2949,2.0,0.6119,9.898,0.0,0.0,9.01,3.889,0.06591,0.10274798461898214,0.6414724361204013,0.08756230104943268,0.7527211963375765,0.9842351630858784,2.4528210511232094,0.7762731530110683,0,1,2.3728798999529137,0.0,4.171302559474843,1,0.0,,NB,HSELM,NO,NO,,TYPE-II
1837,AUG,10769,MODERN,SN(L),1.1989999999999998,2.466,13.02,1.65,0.4938,1.612,0.2992727272727273,0.1315,-0.03589,0.2989,2.0,0.514,14.83,0.0,0.0,12.799999999999999,4.781,0.04871,0.08286201339938422,0.5878447554155375,0.07036680229499002,0.6922298358222831,0.9846344468653803,2.4497804129210716,0.8318477476233261,0,1,3.3710251836998815,0.0,4.399255179613721,1,0.0,,NB,HSELM,NO,NO,,TYPE-II
1838,AUG,10769,MODERN,SN(L),1.198,2.467,14.07,1.645,0.4977,1.601,0.30255319148936166,0.1221,-0.04099,0.2851,2.0,0.8058,14.85,0.0,0.0,13.5,4.774,0.03872,0.08198409035207287,0.47228675507309587,0.06844826608461971,0.565682700451931,0.9757083638649421,2.4822358683886256,0.9139499923892288,0,1,3.161244408049517,0.0,4.697517206258161,1,0.0,,NB,HSELM,NO,NO,,TYPE-II
1839,AUG,10769,MODERN,SN(L),1.1969999999999998,2.468,13.99,1.643,0.5007,1.591,0.3047474132684115,0.1171,-0.0436,0.2777,2.0,1.027,14.86,0.0,0.0,13.399999999999999,4.638999999999999,0.03383,0.0819008211921347,0.4130605714030233,0.06822360002115284,0.49586946437172696,0.968660083338755,2.5027000846306273,0.9205102304693994,0,1,3.161802378244763,0.0,4.6998509781150055,1,0.0,,NB,HSELM,NO,NO,,TYPE-II
1847,AUG,11012,MODERN,SN(L),1.001,2.465,6.056,1.673,0.4839,1.542,0.28924088463837416,0.1686,-0.0149,0.352,2.0,0.2115,7.409999999999999,0.0,0.0,6.819999999999999,1.665,0.08932,0.07691599496795593,1.1612669125220536,0.07389962400141985,1.2086665014463926,0.8391923800325868,2.657373057266404,0.44505420212358604,0,1,3.083862904548127,0.0,2.402830550304821,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1848,AUG,11058,MODERN,SN(L),1.0,2.465,7.397,1.651,0.4923,1.62,0.298182919442762,0.1327,-0.03291,0.2983,2.0,0.31889999999999996,4.967,0.0,0.0,4.76,1.198,0.09752,0.11016712286502164,0.8852005704050465,0.10017702268276685,0.9734767253846133,0.8240493869278575,2.930991377216838,0.5632032638454982,0,1,1.761571916711559,0.0,2.819640772471113,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1849,AUG,11126,MODERN,SN(L),1.0,2.47,5.391,1.653,0.4909,1.621,0.2969751966122202,0.1415,-0.02155,0.3047,2.0,0.2248,4.962,0.0,0.0,4.76,,0.1007,0.09684521398059308,1.0398035779050412,0.09326003270836905,1.0797765889155997,0.824726623742395,2.918523422488506,0.4081363429472258,0,1,2.253719045213519,0.0,2.2016941333208178,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
1850,AUG,11126,MODERN,SN(L),0.9994,2.469,8.044,1.647,0.4967,1.602,0.301578627808136,0.1303,-0.03053,0.2912,2.0,0.3715,5.012,0.0,0.0,4.79,,0.08061,0.11270814061174046,0.7152100954063926,0.10075939932610345,0.8000246184389133,0.8149371106491993,2.964210093241191,0.6238366842043747,0,1,1.652272837664019,0.0,3.033397321404834,1,0.0,,NB,HGELM,NO,NO,,TYPE-I
1851,AUG,11127,MODERN,SN(L),0.9998999999999999,2.469,5.316,1.654,0.4897,1.625,0.29607013301088275,0.1416,-0.0229,0.306,2.0,0.2205,4.958,0.0,0.0,4.779999999999999,1.5679999999999998,0.1174,0.09612665151598504,1.2213054147681133,0.0928515567532763,1.264383755158284,0.8269997426946495,2.9087915104728435,0.40053316703166053,0,1,2.2814816292744777,0.0,2.1731492098740537,1,1.0,,NB,HGELM,NO,NO,,TYPE-I
